id,title,duration,mpa,rating,votes,méta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt0027483,The Crimson Circle,1h 16m,,6.4,30,,"An extortion ring murders anyone who refuses to pay protection money. New Scotland Yard is on the case, but a victim is killed while under their protection. A sexy secretary falls under suspicion as the bodies pile up.",https://www.imdb.com/title/tt0027483/,"['Reginald Denham', 'Edgar Wallace', 'Howard Irving Young']",['Reginald Denham'],"['Hugh Wakefield', 'Alfred Drayton', 'Niall MacGinnis', 'June Duprez', 'Paul Blake', 'Noah Beery', 'Basil Gill', 'Gordon McLeod', 'Renee Gadd', 'Ralph Truman']",,,,,10-08-1936,['United Kingdom'],,['Richard Wainwright Productions'],,['Drama'],['English']
tt0058131,The Mystery of Thug Island,1h 36m,,5,114,,"Three year old Ada, daughter of the British captain McPherson, is captured by the Indian Tukh sect to represent the incarnation of Kali. Ever hidden in a vast underground system of caverns, she watches over human sacrifices, doubting her vocation. 15 years have passed when her father finally finds her and attempts a rescue, together with a snake-hunter who has fallen in love with her. A battle ensues.",https://www.imdb.com/title/tt0058131/,"['Emilio Salgari', 'Arpad DeRiso', 'Ottavio Poggi']",['Luigi Capuano'],"['Guy Madison', 'Ingeborg Schöner', 'Giacomo Rossi Stuart', 'Ivan Desny', 'Giulia Rubini', 'Ferdinando Poggi', 'Peter van Eyck', 'Aldo Bufi Landi', 'Aldo Cristiani', 'Romano Giomini']",,,,,28-05-1966,"['Italy', 'Monaco', 'West Germany']",,"['Eichberg-Film', 'Liber Film']",,['Adventure'],['Italian']
tt0042760,Las mujeres de mi general,1h 52m,Not Rated,6.8,74,,Infante stars as a rebel general caught up in a tempestuous romantic tug-of-war between two women: ex-girlfriend (Chula Prieto) and wife (Lilia Prado). This love triangle yields devastating consequences as they must face the governmental soldiers during the revolution.,https://www.imdb.com/title/tt0042760/,"['Joselito Rodríguez', 'Celestino Gorostiza', 'Ismael Rodríguez']",['Ismael Rodríguez'],"['Pedro Infante', 'Lilia Prado', 'Chula Prieto', 'Miguel Manzano', 'Miguel Inclán', 'Arturo Soto Rangel', 'Lupe Inclán', 'Alberto Catalá', 'Miguel Ángel López', 'Pedro de Urdimalas']",,,,,13-07-1951,['Mexico'],,['Producciones Rodríguez Hermanos'],,"['Drama', 'War']",['Spanish']
tt0027667,Gentle Julia,1h 2m,Approved,6.8,38,,A shy newspaperman (Brown) nearly gives up when his girlfriend (Hunt) falls for the new guy in town (Meeker) till Withers sets things right.,https://www.imdb.com/title/tt0027667/,"['Booth Tarkington', 'Lamar Trotti']",['John G. Blystone'],"['Jane Withers', 'Tom Brown', 'Marsha Hunt', 'Jackie Searl', 'Francis Ford', 'George Meeker', 'Maurice Murphy', 'Harry Holman', 'Myra Marsh', 'Hattie McDaniel']",,,,,10-04-1936,['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],,"['Comedy', 'Drama', 'Romance']",['English']
tt0055747,Love at Twenty,1h 50m,,7.2,2.5K,,"""Love at Twenty"" unites five directors from around the world to present their different perspectives on what love really is at the age of 20. The episodes are united with the score of Georges Delerue and still photos of Henri Cartier-Bresson. The directors create their peculiar scenarios with Truffaut revisiting Antoine Doinel, this time finding some meaning to his life while getting involved with a girl; Renzo Rossellini's episode about an abandoned mistress; Ishihara's tale about an obsessive love; Ophüls' story about a pregnant woman trying to plot against the baby's father; and Wajda presenting a confusing relationship between people from different generations.",https://www.imdb.com/title/tt0055747/,"['Shintarô Ishihara', 'Marcel Ophüls', 'Renzo Rossellini']","['Shintarô Ishihara', 'Marcel Ophüls', 'Renzo Rossellini']","['Jean-Pierre Léaud', 'Marie-France Pisier', 'Patrick Auffay', 'Rosy Varte', 'François Darbon', 'Jean-François Adam', 'Pierre Schaeffer', 'Cristina Gaioni', 'Geronimo Meynier', 'Eleonora Rossi Drago']",,,,,06-02-1963,"['France', 'Italy', 'Japan', 'Poland', 'West Germany']","['Warsaw Zoo, Ratuszowa, Praga Pólnoc, Warsaw, Mazowieckie, Poland (segment ""Warsaw"")']","['Ulysse Productions', 'Unitec Films', 'Cinesecolo']",,"['Drama', 'Romance']","['French', 'Polish', 'Japanese', 'Italian', 'German']"
tt0062768,Bye Bye Braverman,1h 34m,Approved,5.6,887,,"Four Jewish intellectuals carpool to the funeral of their old friend Leslie Braverman, who died suddenly at age 41.",https://www.imdb.com/title/tt0062768/,"['Wallace Markfield', 'Herbert Sargent']",['Sidney Lumet'],"['George Segal', 'Jack Warden', 'Joseph Wiseman', 'Sorrell Booke', 'Jessica Walter', 'Phyllis Newman', 'Zohra Lampert', 'Godfrey Cambridge', 'Alan King', 'Anthony Holland']",,,,,21-02-1968,['United States'],"['Christopher Park, Manhattan, New York City, New York, USA (Holly picks up Morroe and Barnet after hotdog)']",['Warner Bros./Seven Arts'],,"['Dark Comedy', 'Comedy', 'Drama']","['English', 'Hebrew']"
tt0041635,The cheat,1h 31m,,7.2,478,,"After spending all his money to fulfill the smallest wish of his wife Dora, Robert is still madly in love with her. Now she is in agony, and her mother comes. She will reveal to Robert how he has been fooled. Flashbacks show the story through Robert's or his mother-in-law's eyes. Through some flashbacks, we will see the story through Robert's or his mother-in-law's eyes. A very misogynous movie.",https://www.imdb.com/title/tt0041635/,['Jacques Sigurd'],['Yves Allégret'],"['Bernard Blier', 'Simone Signoret', 'Jacques Baumer', 'Mona Dol', 'Laure Diana', 'Fernand Rauzéna', 'Jean Ozenne', 'Jean Hébey', 'Pierre Naugier', 'Alain Debrus']",,,,,26-07-1949,['France'],,"['DisCina', 'Les Films Modernes (I)']",,['Drama'],['French']
tt0014515,Strangers of the Night,1h 20m,,5,13,,"A rousing fusion of satire, mystery and action. Aristrocrat Ambrose Applejohn is aching for excitement. He gets more than he bargained for when the two Russian thieves Anna Valeska and her partner Borolsky, arrive at the mansion one dark night.",https://www.imdb.com/title/tt0014515/,"['Lenore J. Coffee', 'Walter C. Hackett', 'Renaud Hoffman']",['Fred Niblo'],"['Matt Moore', 'Enid Bennett', 'Barbara La Marr', 'Robert McKim', 'Mathilde Brundage', 'Emily Fitzroy', 'Otto Hoffman', 'Tom Ricketts']",,,,"$206,200",10-09-1923,['United States'],,['Louis B. Mayer Productions'],,"['Comedy', 'Mystery']","['None', 'English']"
tt0035248,Rembrandt,1h 39m,,5.1,54,,,https://www.imdb.com/title/tt0035248/,"['Kurt Heuser', 'Hans Steinhoff', 'V. Tornius']",['Hans Steinhoff'],"['Ewald Balser', 'Hertha Feiler', 'Gisela Uhlen', 'Elisabeth Flickenschildt', 'Theodor Loos', 'Aribert Wäscher', 'Paul Henckels', 'Hildegard Grethe', 'Wilfried Seyferth', 'Paul Rehkopf']",,,,,17-06-1942,['Germany'],"['Amsterdam, Noord-Holland, Netherlands']",['Terra-Filmkunst'],,"['Biography', 'Drama']",['German']
tt0889588,The Children of Huang Shi,2h 5m,R,7,10K,49,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",https://www.imdb.com/title/tt0889588/,"['Jane Hawksley', 'James MacManus', 'Simon van der Borgh']",['Roger Spottiswoode'],"['Jonathan Rhys Meyers', 'Radha Mitchell', 'Chow Yun-Fat', 'Michelle Yeoh', 'Guang Li', 'Ji Lin', 'Matthew Walker', 'Anastasia Kolpakova', 'Ping Su', 'Imai Hideaki']","$40,000,000 (estimated)","$42,755","$7,785,975","$1,031,872",13-06-2008,"['Australia', 'China', 'Germany', 'United States']","['Xiandu, Zhejiang, China']","['Australian Film Finance Corporation (AFFC)', 'Ming Productions', 'Bluewater Pictures']",,"['Drama', 'War']","['English', 'Japanese', 'Mandarin']"
tt0056157,Killer Whale,1h 40m,Not Rated,6.8,145,,"A fishing village is terrorized by a giant whale, and the fishermen are determined to kill it. A Japanese variation of the ""Moby Dick"" story.",https://www.imdb.com/title/tt0056157/,['Kaneto Shindô'],['Tokuzô Tanaka'],"['Kyôko Enami', 'Shiho Fujimura', 'Kôji Fujiyama', 'Chikara Hashimoto', 'Kôjirô Hongô', 'Shintarô Katsu', 'Kanji Kawara', 'Bontarô Miake', 'Chieko Murata', 'Takashi Shimura']",,,,,15-07-1962,['Japan'],,['Daiei Studios'],,"['Drama', 'Fantasy']",['Japanese']
tt0015379,Sundown,1h 30m,,,,,Cattlemen attempt to keep their lands and herds from being overrun by nesters.,https://www.imdb.com/title/tt0015379/,"['Kenneth B. Clarke', 'Earl Hudson', 'Frances Marion']","['Harry O. Hoyt', 'Laurence Trimble']","['Bessie Love', 'Roy Stewart', 'Hobart Bosworth', 'Arthur Hoyt', 'Charles Murray', 'Jere Austin', 'Charles Crockett', 'E.J. Ratcliffe', 'Margaret McWade', 'Bernard Randall']",,,,,30-11-1924,['United States'],"['Hueco Tanks State Park, El Paso, Texas, USA']",['First National Pictures'],,['Western'],"['None', 'English']"
tt0126661,Shaytan al-Sahra,1h 50m,,5.5,155,,"In a tribal society, governor Zaid decides to raise taxes on the people, and sends his men to kidnap women, and with time his strength increase, up to the tribe of Bani Mazen, he kills a young man from the tribe at the hands of his men, prompting a friend to take revenge on the tyrant, Essam hides his face, and riding his horse, and hunt those man, Essam was able to save the pretty girl Dalal after being kidnapped by the men of the tyrant. The girl fell in love with him, and try to reveal him, the tyrant brought him to his castle and discovered his secret in the palace, but Essam escape from the palace, and gathered an army of knights to attack the castle, the army was able to win the fight, Essam took the governance and married Dalal.",https://www.imdb.com/title/tt0126661/,"['Youssef Chahine', 'Hussein El-Mohandess']",['Youssef Chahine'],"['Maryam Fakhruddin', 'Omar Sharif', 'Tawfik El Deken', 'Reyad El Kasabgy', 'Hamdy Gheith', 'Aziza Helmy', 'Abdelghani Kamar', 'Adly Kasseb', 'Ferdoos Mohammed', 'Salah Nazmi']",,,,,27-12-1954,['Egypt'],,['Aflam Dr. Al Eshary'],,['Adventure'],['Arabic']
tt9104622,Mirando Al Cielo,2h 2m,,7.3,53,,"Difficult times and persecution in Mexico during the Cristero Rebellion. The life of young Jose Sanchez del Rio, who became a martyr and a saint.",https://www.imdb.com/title/tt9104622/,['Antonio Peláez'],['Antonio Peláez'],"['Julián Fidalgo', 'Luis Xavier', 'Estela Cano', 'Alexis Orosco', 'Marco Orozco', 'Mauro Castañeda Aceves', 'Carlos Hugo Hoeflich de la Torre', 'Guillermo Ramírez', 'Aldo Enrique Alcázar', 'Marco Aurelio']",,,"$626,319","$295,539",10-05-2023,['Mexico'],"['Arandas, Jalisco, Mexico (Hacienda el Manantial)']",['Mediaquest'],,['Drama'],['Spanish']
tt0022214,Oatsurae Jirôkichi kôshi,1h 20m,,6.9,160,,"The only completely preserved silent film directed by Daisuke Ito, this film relates the life of a legendary thief, Jirokichi the Rat in an exquisite original story and through the revolutionary use of dynamic intertitles. The skillful benshi narration featuring a mixture of Edo dialect and Kansai dialect is highly entertaining.",https://www.imdb.com/title/tt0022214/,"['Daisuke Itô', 'Eiji Yoshikawa']",['Daisuke Itô'],"['Denjirô Ôkôchi', 'Naoe Fushimi', 'Nobuko Fushimi', 'Reizaburô Yamamoto', 'Minoru Takase', 'Sakio Yamaguchi']",,,,,31-12-1931,['Japan'],,['Nikkatsu'],,"['Action', 'Drama']","['None', 'Japanese']"
tt0144681,West and Soda,1h 26m,,7,790,,"A greedy villain tries to coerce a woman into marrying him so he can take over her land, when a stranger rides into town intent on taking down the bad guys.",https://www.imdb.com/title/tt0144681/,"['Bruno Bozzetto', 'Attilio Giovannini', 'Sergio Crivellaro']",['Bruno Bozzetto'],"['Nando Gazzolo', 'Vittoria Febbi', 'Carlo Romano', 'Luigi Pavese', 'Willy Moser', 'Lydia Simoneschi', 'Ferruccio Amendola', 'Anna Miserocchi', 'Flaminia Jandolo', 'Gianfranco Bellini']",,,,,17-08-1966,['Italy'],,['Cineriz'],,"['Adult Animation', 'Parody', 'Slapstick', 'Spaghetti Western', 'Animation', 'Comedy', 'Western']",['Italian']
tt6859352,Support the Girls,1h 33m,R,6.4,8.6K,85,"The general manager at a highway-side ''sports bar with curves"" has her incurable optimism and faith in her girls, her customers and herself tested over the course of a long, strange day.",https://www.imdb.com/title/tt6859352/,['Andrew Bujalski'],['Andrew Bujalski'],"['Regina Hall', 'Haley Lu Richardson', 'Dylan Gelula', 'Zoe Graham', 'Ann McCaskey', 'Elizabeth Trieu', 'Krista Hayes', 'Victor Isaac', 'Jesse Marshall', 'Luis Olmeda']",,"$51,167","$139,550","$129,124",24-08-2018,['United States'],"['Austin Texas, USA']","['Burn Later Productions', 'Houston King Productions']",,"['Comedy', 'Drama']",['English']
tt0057277,The Big City,2h 2m,Not Rated,8.3,5.3K,,"Life at home changes when a house-wife from a middle-class, conservative family in Calcutta gets a job as a saleswoman.",https://www.imdb.com/title/tt0057277/,"['Narendranath Mitra', 'Satyajit Ray']",['Satyajit Ray'],"['Anil Chatterjee', 'Madhavi Mukherjee', 'Jaya Bachchan', 'Haren Chatterjee', 'Sefalika Devi', 'Prasenjit Sarkar', 'Haradhan Bannerjee', 'Vicky Redwood', 'Bibhuti Banerjee', 'Manisha Chakraborty']",,,,,27-09-1963,['India'],"['RN Mukherjee Rd, Calcutta, West Bengal, India (closing shot: view of the city)']",['R.D.Banshal & Co.'],,['Drama'],"['Bengali', 'English']"
tt0016223,The Love Pirate,1h,,5.6,16,,,https://www.imdb.com/title/tt0016223/,"['Wilhelm Hegeler', 'Arthur Robison']",['Arthur Robison'],"['Paul Richter', 'Aud Egede-Nissen', 'Rudolf Klein-Rogge', 'Fritz Richard', 'Frida Richard', 'Walter von Allwoerden', 'Lilian Stevens', 'Robert Garrison', 'Jakob Tiedtke', 'Georg John']",,,,,14-09-1925,['Germany'],,['Universum Film (UFA)'],,['Adventure'],['None']
tt0342300,Dopamine,1h 19m,R,5.9,1.2K,52,A San Franciscan computer programmer falls in love with a schoolteacher in the days after the dot.com boom.,https://www.imdb.com/title/tt0342300/,"['Mark Decena', 'Timothy Breitbach']",['Mark Decena'],"['John Livingston', 'Sabrina Lloyd', 'Bruno Campos', 'Rueben Grundy', 'William Windom', 'Nicole Wilder', 'Kathleen Antonia', 'Julian Diminyatz', 'Wanda McCaddon', 'Timothy Breitbach']",,"$22,278","$69,544","$69,544",23-01-2003,['United States'],"['Bay Area, San Francisco, California, USA']",['Kontent Films'],,"['Comedy', 'Drama', 'Romance']",['English']
tt3729920,The Disappearance of Eleanor Rigby: Them,2h 3m,R,6.3,13K,57,One couple's story as they try to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.,https://www.imdb.com/title/tt3729920/,['Ned Benson'],['Ned Benson'],"['James McAvoy', 'Jessica Chastain', 'Viola Davis', 'Bill Hader', 'Nina Arianda', 'Ciarán Hinds', 'Isabelle Huppert', 'William Hurt', 'Jess Weixler', 'Nikki M. James']","$3,000,000 (estimated)","$66,941","$1,448,076","$587,774",12-09-2014,['United States'],"['New York City, New York, USA']","['Unison Films', 'Kim and Jim Productions', 'Division Films']",,"['Drama', 'Romance']","['English', 'French']"
tt0089835,Pray for Death,1h 38m,R,5.7,2.3K,,"After a peace-loving Japanese immigrant and his family become victims of a crime syndicate, a master ninja emerges.",https://www.imdb.com/title/tt0089835/,['James Booth'],['Gordon Hessler'],"['Shô Kosugi', 'James Booth', 'Donna Kei Benz', 'Norman Burton', 'Kane Kosugi', 'Shane Kosugi', 'Matthew Faison', 'Parley Baer', 'Robert Ito', 'Michael Constantine']","$4,000,000 (estimated)",,,,05-08-1985,['United States'],"['1600 Commerce Street Houston Texas, USA']","['Pray Films', 'Trans World Entertainment (TWE)']",,"['Dark Comedy', 'Action', 'Crime', 'Drama', 'Thriller']",['English']
tt5812178,Beder Meye Josna,2h 2m,,4.9,148,,"The movie is the story of a snake catcher, Jyotsna who cures a prince from snake bite and their struggle to convince the king to allow them to marry each other.",https://www.imdb.com/title/tt5812178/,['Tojammel Haque Bokul'],['Tojammel Haque Bokul'],"['Anju Ghosh', 'Chiranjit', 'Shambhu Bhattacharya', 'Asha Mukherjee', 'Saifuddin']",,,,,23-01-1991,['India'],,['Ajoy Films'],,['Fantasy'],['Bengali']
